_id,state_id,division_id,parliament_id,assembly_id,party_id,year_id,candidate_id,total_electors,total_votes,margin,margin_percentage,created_by,assembly_no,poll_percentage,type
68bac639ff370da694e26466,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065ca,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a167270355,150155,109484,11429,0.104,684ab4dce856ee7729dde255,86,0.729,GEN
68bac639ff370da694e26467,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065ca,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,6895b201e35251fb74323c41,143765,102224,1546,0.015,684ab4dce856ee7729dde255,86,0.711,GEN
68bac639ff370da694e2646a,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065cb,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a1672702db,168582,123025,11561,0.094,684ab4dce856ee7729dde255,87,0.73,ST
68bac639ff370da694e2646b,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065cb,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895b201e35251fb74323c42,184402,114295,11745,0.103,684ab4dce856ee7729dde255,87,0.62,ST
68bac639ff370da694e2646c,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065cc,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,688777c776bc0350acbf56c4,180401,132875,35647,0.268,684ab4dce856ee7729dde255,88,0.737,ST
68bac639ff370da694e2646d,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065cc,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,688777c776bc0350acbf56c4,185255,143605,21401,0.149,684ab4dce856ee7729dde255,88,0.775,ST
68bac639ff370da694e26472,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065cd,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,68931c8328b5a7a16727034f,201326,156333,3903,0.025,684ab4dce856ee7729dde255,89,0.777,ST
68bac639ff370da694e26473,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065cd,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb743239c9,191041,138627,18645,0.134,684ab4dce856ee7729dde255,89,0.726,ST
68bac639ff370da694e26474,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065ce,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,688777c776bc0350acbf56c6,216986,153939,43628,0.283,684ab4dce856ee7729dde255,90,0.709,ST
68bac639ff370da694e26475,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065ce,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,688777c776bc0350acbf56c6,220161,170141,18655,0.11,684ab4dce856ee7729dde255,90,0.773,ST
68bac639ff370da694e2647a,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065cf,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a16727035f,217756,168194,21360,0.127,684ab4dce856ee7729dde255,91,0.772,ST
68bac639ff370da694e2647b,6825c30edbda2b3debc751ff,685fd318267d3d01c364e65f,68887d5a2c5282412771db4c,68876e3f6382aed3fb2065cf,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895b201e35251fb74323c43,208605,144283,3287,0.023,684ab4dce856ee7729dde255,91,0.692,ST
68bac639ff370da694e2647c,6825c30edbda2b3debc751ff,685fd2fe267d3d01c364e64f,68887d5a2c5282412771db48,68876e3f6382aed3fb2065d0,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,688777c776bc0350acbf56c8,207316,163156,13738,0.084,684ab4dce856ee7729dde255,92,0.787,GEN
68bac639ff370da694e2647f,6825c30edbda2b3debc751ff,685fd2fe267d3d01c364e64f,68887d5a2c5282412771db48,68876e3f6382aed3fb2065d0,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,6895a419e35251fb74323a6e,196457,146414,929,0.006,684ab4dce856ee7729dde255,92,0.745,GEN
68bac639ff370da694e26482,6825c30edbda2b3debc751ff,685fd2fe267d3d01c364e64f,68887d5a2c5282412771db48,68876e3f6382aed3fb2065d1,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,68931c8328b5a7a167270344,230227,161078,16080,0.1,684ab4dce856ee7729dde255,93,0.7,GEN
68bac639ff370da694e26483,6825c30edbda2b3debc751ff,685fd2fe267d3d01c364e64f,68887d5a2c5282412771db48,68876e3f6382aed3fb2065d1,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895b201e35251fb74323c44,214722,138565,47138,0.34,684ab4dce856ee7729dde255,93,0.645,GEN
68bac639ff370da694e26484,6825c30edbda2b3debc751ff,685fd2fe267d3d01c364e64f,68887d5a2c5282412771db48,68876e3f6382aed3fb2065d2,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,688777c776bc0350acbf56ca,217628,176150,16435,0.093,684ab4dce856ee7729dde255,94,0.809,GEN
68bac639ff370da694e26487,6825c30edbda2b3debc751ff,685fd2fe267d3d01c364e64f,68887d5a2c5282412771db48,68876e3f6382aed3fb2065d2,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895b201e35251fb74323c45,206498,155115,20918,0.135,684ab4dce856ee7729dde255,94,0.751,GEN
68bac639ff370da694e26488,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d3,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,688777c776bc0350acbf56cb,233186,182979,26712,0.146,684ab4dce856ee7729dde255,95,0.785,GEN
68bac639ff370da694e2648b,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d3,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,6895b201e35251fb74323c46,218223,166642,12736,0.076,684ab4dce856ee7729dde255,95,0.764,GEN
68bac639ff370da694e2648e,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d4,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a167270348,215908,170266,17563,0.103,684ab4dce856ee7729dde255,96,0.789,GEN
68bac639ff370da694e2648f,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d4,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb743239cb,199811,144767,7399,0.051,684ab4dce856ee7729dde255,96,0.725,GEN
68bac639ff370da694e26492,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d5,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a16727030e,228796,154356,35136,0.228,684ab4dce856ee7729dde255,97,0.675,SC
68bac639ff370da694e26493,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d5,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb74323a00,209723,139285,1155,0.008,684ab4dce856ee7729dde255,97,0.664,SC
68bac639ff370da694e26496,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d6,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a167270363,214041,140845,578,0.004,684ab4dce856ee7729dde255,98,0.658,GEN
68bac639ff370da694e26497,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d6,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895b201e35251fb74323c47,201439,126431,33563,0.265,684ab4dce856ee7729dde255,98,0.628,GEN
68bac639ff370da694e26498,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d7,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,688777c776bc0350acbf56cf,186123,118938,53741,0.452,684ab4dce856ee7729dde255,99,0.639,GEN
68bac639ff370da694e26499,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d7,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,688777c776bc0350acbf56cf,188991,124196,26585,0.214,684ab4dce856ee7729dde255,99,0.657,GEN
68bac639ff370da694e2649e,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d8,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,68931c8328b5a7a16727035c,210590,134665,923,0.007,684ab4dce856ee7729dde255,100,0.639,GEN
68bac639ff370da694e2649f,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d8,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a16727035c,239045,152160,18683,0.123,684ab4dce856ee7729dde255,100,0.637,GEN
68bac639ff370da694e264a0,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d9,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,688777c776bc0350acbf56d1,234795,180921,41733,0.231,684ab4dce856ee7729dde255,101,0.771,GEN
68bac639ff370da694e264a3,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065d9,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895b201e35251fb74323c48,216922,148746,27954,0.188,684ab4dce856ee7729dde255,101,0.686,GEN
68bac639ff370da694e264a6,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065da,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,68931c8328b5a7a167270351,213520,156862,6823,0.043,684ab4dce856ee7729dde255,102,0.735,ST
68bac639ff370da694e264a7,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4d,68876e3f6382aed3fb2065da,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895b201e35251fb74323c49,196200,131819,15004,0.114,684ab4dce856ee7729dde255,102,0.672,ST
68bac639ff370da694e264a8,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065db,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,688777c776bc0350acbf56d3,232233,172163,32681,0.19,684ab4dce856ee7729dde255,103,0.741,ST
68bac639ff370da694e264ab,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065db,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a1672702d7,244864,188004,33960,0.181,684ab4dce856ee7729dde255,103,0.768,ST
68bac639ff370da694e264ac,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065dc,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,688777c776bc0350acbf56d4,222229,170382,6388,0.037,684ab4dce856ee7729dde255,104,0.767,ST
68bac639ff370da694e264ad,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065dc,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,688777c776bc0350acbf56d4,233716,180726,32050,0.177,684ab4dce856ee7729dde255,104,0.773,ST
68bac639ff370da694e264b0,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065dd,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,688777c776bc0350acbf56d5,235475,181167,21388,0.118,684ab4dce856ee7729dde255,105,0.769,ST
68bac639ff370da694e264b3,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065dd,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895b201e35251fb74323c4a,220753,162529,18316,0.113,684ab4dce856ee7729dde255,105,0.736,ST
68bac639ff370da694e264b6,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065de,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a1672702e9,238242,184512,28315,0.153,684ab4dce856ee7729dde255,106,0.774,ST
68bac639ff370da694e264b7,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065de,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb74323a35,223444,166182,10910,0.066,684ab4dce856ee7729dde255,106,0.744,ST
68bac639ff370da694e264ba,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065df,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,68931c8328b5a7a1672702e2,242599,189549,12205,0.064,684ab4dce856ee7729dde255,107,0.781,ST
68bac639ff370da694e264bb,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065df,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,6895b201e35251fb74323c4b,231360,169518,3827,0.023,684ab4dce856ee7729dde255,107,0.733,ST
68bac639ff370da694e264bc,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e0,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,688777c776bc0350acbf56d8,216663,168420,16480,0.098,684ab4dce856ee7729dde255,108,0.777,ST
68bac639ff370da694e264bf,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e0,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,6895b201e35251fb74323c4c,201137,151250,32352,0.214,684ab4dce856ee7729dde255,108,0.752,ST
68bac639ff370da694e264c2,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e1,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a1672702f8,222374,186456,18696,0.1,684ab4dce856ee7729dde255,109,0.838,GEN
68bac639ff370da694e264c3,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e1,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,6895b201e35251fb74323c4d,208603,164077,31750,0.194,684ab4dce856ee7729dde255,109,0.787,GEN
68bac639ff370da694e264c6,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e2,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,68931c8328b5a7a16727033b,201729,168464,9608,0.057,684ab4dce856ee7729dde255,110,0.835,GEN
68bac639ff370da694e264c7,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e2,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,6895a419e35251fb74323a3c,186985,150654,2849,0.019,684ab4dce856ee7729dde255,110,0.806,GEN
68bac639ff370da694e264ca,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e3,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,68931c8328b5a7a1672702ef,215678,174453,27654,0.159,684ab4dce856ee7729dde255,111,0.809,GEN
68bac639ff370da694e264cb,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e3,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb743239c6,200404,157932,2500,0.016,684ab4dce856ee7729dde255,111,0.788,GEN
68bac639ff370da694e264ce,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e4,687b68e7e2896790bbf59e30,68774476dff1e9c4616e78dc,68931c8328b5a7a167270328,184557,153644,3862,0.025,684ab4dce856ee7729dde255,112,0.833,GEN
68bac639ff370da694e264cf,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e4,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb74323a6f,176352,140390,17938,0.128,684ab4dce856ee7729dde255,112,0.796,GEN
68bac639ff370da694e264d2,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e5,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a16727035a,183937,152044,11750,0.077,684ab4dce856ee7729dde255,113,0.827,GEN
68bac639ff370da694e264d3,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e5,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb74323a0f,174409,138427,19950,0.144,684ab4dce856ee7729dde255,113,0.794,GEN
68bac639ff370da694e264d4,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e6,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,688777c776bc0350acbf56de,207465,163571,269,0.002,684ab4dce856ee7729dde255,114,0.788,ST
68bac639ff370da694e264d7,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e6,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68baaced39ec0f7cddda040b,221624,185681,7527,0.041,684ab4dce856ee7729dde255,114,0.838,ST
68bac639ff370da694e264d8,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e7,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,688777c776bc0350acbf56df,243421,199998,22008,0.11,684ab4dce856ee7729dde255,115,0.822,GEN
68bac639ff370da694e264db,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4f,68876e3f6382aed3fb2065e7,687b68e7e2896790bbf59e30,6877446edff1e9c4616e78d9,6895b201e35251fb74323c4e,229902,176362,20916,0.119,684ab4dce856ee7729dde255,115,0.767,GEN
68bac639ff370da694e264de,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065e8,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,68931c8328b5a7a167270338,234191,196971,6679,0.034,684ab4dce856ee7729dde255,116,0.841,GEN
68bac639ff370da694e264df,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065e8,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,6895b201e35251fb74323c4f,218535,177961,4803,0.027,684ab4dce856ee7729dde255,116,0.814,GEN
68bac639ff370da694e264e2,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065e9,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a167270367,258546,206298,12276,0.06,684ab4dce856ee7729dde255,117,0.798,ST
68bac639ff370da694e264e3,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065e9,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,68baacd339ec0f7cddda03fb,242371,182796,12781,0.07,684ab4dce856ee7729dde255,117,0.754,ST
68bac639ff370da694e264e6,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065ea,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a16727031d,193220,156272,12583,0.081,684ab4dce856ee7729dde255,118,0.809,SC
68bac639ff370da694e264e7,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db4e,68876e3f6382aed3fb2065ea,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb743239ef,184788,139984,20171,0.144,684ab4dce856ee7729dde255,118,0.758,SC
68bac639ff370da694e264ea,6825c30edbda2b3debc751ff,685fd2f2267d3d01c364e647,68887d5a2c5282412771db51,68876e3f6382aed3fb2065eb,6823469b436f44ab6db3154e,68774476dff1e9c4616e78dc,68931c8328b5a7a1672702fc,207093,169184,14903,0.088,684ab4dce856ee7729dde255,119,0.817,GEN
68bac639ff370da694e264eb,6825c30edbda2b3debc751ff,685fd2f2267d3d01c364e647,68887d5a2c5282412771db51,68876e3f6382aed3fb2065eb,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895b201e35251fb74323c50,200763,153386,48481,0.316,684ab4dce856ee7729dde255,119,0.764,GEN
68bac639ff370da694e264ee,6825c30edbda2b3debc751ff,685fd2f2267d3d01c364e647,68887d5a2c5282412771db51,68876e3f6382aed3fb2065ec,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a167270346,165884,139443,8643,0.062,684ab4dce856ee7729dde255,120,0.841,GEN
68bac639ff370da694e264ef,6825c30edbda2b3debc751ff,685fd2f2267d3d01c364e647,68887d5a2c5282412771db51,68876e3f6382aed3fb2065ec,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb74323a67,156610,125576,44602,0.355,684ab4dce856ee7729dde255,120,0.802,GEN
68bac639ff370da694e264f2,6825c30edbda2b3debc751ff,685fd2f2267d3d01c364e647,68887d5a2c5282412771db51,68876e3f6382aed3fb2065ed,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a167270356,182753,152573,15363,0.101,684ab4dce856ee7729dde255,121,0.835,GEN
68bac639ff370da694e264f3,6825c30edbda2b3debc751ff,685fd2f2267d3d01c364e647,68887d5a2c5282412771db51,68876e3f6382aed3fb2065ed,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb743239eb,172986,134019,25313,0.189,684ab4dce856ee7729dde255,121,0.775,GEN
68bac639ff370da694e264f4,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065ee,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,688777c776bc0350acbf56e6,206945,165688,22688,0.137,684ab4dce856ee7729dde255,122,0.801,ST
68bac639ff370da694e264f7,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065ee,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb74323a0c,199625,146156,20121,0.138,684ab4dce856ee7729dde255,122,0.732,ST
68bac639ff370da694e264f8,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065ef,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,688777c776bc0350acbf56e7,222905,195760,10393,0.053,684ab4dce856ee7729dde255,123,0.878,ST
68bac639ff370da694e264fb,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065ef,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,6895b201e35251fb74323c51,217515,171501,4063,0.024,684ab4dce856ee7729dde255,123,0.788,ST
68bac639ff370da694e264fe,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065f0,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a1672702df,190614,168301,13004,0.077,684ab4dce856ee7729dde255,124,0.883,GEN
68bac639ff370da694e264ff,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065f0,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895b201e35251fb74323c52,179342,147632,13631,0.092,684ab4dce856ee7729dde255,124,0.823,GEN
68bac639ff370da694e26500,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065f1,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,688777c776bc0350acbf56e9,187493,169026,20472,0.121,684ab4dce856ee7729dde255,125,0.902,GEN
68bac639ff370da694e26503,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065f1,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895a419e35251fb74323a51,178524,144743,8416,0.058,684ab4dce856ee7729dde255,125,0.811,GEN
68bac639ff370da694e26506,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065f2,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a1672702e1,247511,203324,14547,0.072,684ab4dce856ee7729dde255,126,0.821,GEN
68bac639ff370da694e26507,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065f2,6823469b436f44ab6db3154e,6877446edff1e9c4616e78d9,6895b201e35251fb74323c53,231967,178020,24778,0.139,684ab4dce856ee7729dde255,126,0.767,GEN
68bac639ff370da694e26508,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065f3,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,688777c776bc0350acbf56eb,198539,161392,12734,0.079,684ab4dce856ee7729dde255,127,0.813,SC
68bac639ff370da694e2650b,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065f3,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,6895b201e35251fb74323c54,190326,148586,6862,0.046,684ab4dce856ee7729dde255,127,0.781,SC
68bac639ff370da694e2650e,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065f4,68316363fb08f1710d17d2d5,68774476dff1e9c4616e78dc,68931c8328b5a7a167270321,190926,162115,21349,0.132,684ab4dce856ee7729dde255,128,0.849,ST
68bac639ff370da694e2650f,6825c30edbda2b3debc751ff,685fd32b267d3d01c364e667,68887d5a2c5282412771db50,68876e3f6382aed3fb2065f4,68316363fb08f1710d17d2d5,6877446edff1e9c4616e78d9,6895b201e35251fb74323c55,180287,141169,1478,0.01,684ab4dce856ee7729dde255,128,0.783,ST
